Filename,Title,Description,Keywords,Category,Release(s)
229388_a4572849-c339-4020-8273-b480c6f12b49.jpg,"Responding to Athlete Injury: First Aid on the Track Field, Providing Support and Care","Responding to Athlete Injury: First Aid on the Track Field, Providing Support and Care","first aid, emergency response, medical assistance, athletic injury, sports injury, track accident, medical emergency, sports medicine, injury assessment, injured athlete, athlete down, runner injured, runner assistance, health care, medical attention, health professional, sports healthcare, coach assistance, recovery aid, athlete support, athletic field, sports field, outdoor track, running track, track and field, outdoor activity, field, running, athletics, competition, athlete, runner, coach, team, teamwork, assistance, help, support, emergency, health, medicine, care, recovery, man, woman, young, adult, sportswear, outdoors, daylight",18,2025-03-24
229389_424c12f1-bf1a-4af6-98ed-a6c76394b432.jpg,"Bowl of Fresh Mixed Berries: Strawberries, Blueberries, Raspberries with vibrant colors on wooden table.","Bowl of Fresh Mixed Berries: Strawberries, Blueberries, Raspberries with vibrant colors on wooden table.","strawberries, strawberry, blueberries, blueberry, raspberries, raspberry, berries, berry, fresh berries, mixed berries, bowl of berries, fruit bowl, fresh fruit, healthy food, healthy eating, antioxidants, vitamin rich, nutritious, raw food, vegan, vegetarian, natural food, organic, summer fruits, red, blue, green, vibrant colors, bright, close-up, macro, still life, food photography, tabletop, wooden background, wood, leaf, leaves, freshness, ripe, delicious, sweet, juicy, culinary, ingredients, dessert, snack, bowl, presentation, table",7,2025-03-24
229390_2e706f78-89d8-4540-9c42-6673dd8c2dae.jpg,Mother and Daughter Enjoying Educational Playtime with Colorful Toys and Puzzles in a Cheerful Setting,Mother and Daughter Enjoying Educational Playtime with Colorful Toys and Puzzles in a Cheerful Setting,"mother, daughter, parent, child, woman, girl, family, female, people, person, kid, preschooler, kindergarten, youth, elementary age, caucasian ethnicity, cute, smiling, happy, laughing, joyful, playtime, play, playing, game, toys, toy, puzzle, activity, together, togetherness, leisure activity, indoor, indoors, table, preschool, kindergarten room, daycare, day care, colorful, colourful, cheerful, education, learning, development, developmental, early childhood education, care, home, childcare",13,2025-03-24
229393_4291b209-f688-4996-a0de-02b069cc54cd.jpg,"Golden Honey Jar with Dipper in Sunflower Field at Sunset, Rustic Still Life","Golden Honey Jar with Dipper in Sunflower Field at Sunset, Rustic Still Life","honey, golden honey, fresh honey, natural honey, organic honey, honeycomb, honey jar, glass jar, sunlit honey, liquid gold, sweetener, wooden dipper, honey dipper, honey spoon, sunflower field, sunflowers, yellow flowers, flower field, summer, summer flowers, countryside, rural, nature, natural, healthy, healthy eating, delicious, sweet, food, food photography, still life, still life photography, wooden table, rustic, farm, harvest, golden hour, sunshine, warm light, bright, sunlit, golden, amber, mellifluous, apiary, beekeeping, bees, floral, country, sweet treat",7,2025-03-24
229397_4d32c0c1-8e0f-4678-a860-c6c62da3e672.jpg,"Senior woman creating ceramic pottery in a bright studio workshop, showcasing handmade art.","Senior woman creating ceramic pottery in a bright studio workshop, showcasing handmade art.","pottery, ceramic, ceramics, clay, handmade, craft, art, studio, workshop, artist, woman, senior woman, older woman, mature woman, person, people, apron, table, shelf, window, indoor, indoors, skill, making, making pottery, making ceramics, creating, creating pottery, creating ceramics, design, decoration, vessel, vase, plant, hobby, leisure, lifestyle, artisan, artwork, crafting, skillful, creative, relaxation, calm, peaceful, serene, vintage, traditional, artistic, daylight",9,2025-03-24
229402_325f92d0-e4a8-42f8-9e6a-8da3cbd74dd9.jpg,Construction Workers at a Building Site: Team of Men in Hard Hats and Safety Vests at Work,Construction Workers at a Building Site: Team of Men in Hard Hats and Safety Vests at Work,"construction workers, construction worker, construction, construction site, builders, builder, site, hardhats, hardhat, helmets, helmet, safety, safety vests, safety vest, reflective clothing, reflective vest, high visibility, manual worker, manual labor, team, teamwork, industrial, industry, engineering, engineer, expertise, architect, architecture, infrastructure, development, urban, urbanization, cityscape, city, men, man, young men, eyeglasses, eye glasses, protective gear, equipment, site safety, building, buildings, roadwork, roadworks, yellow, outdoors, exterior, daylight",10,2025-03-24
229405_e0c74666-5916-4e97-8191-7f8893f5c6a3.jpg,Heartbeat Monitor Displaying Vital Signs and Medical Data in a Clinical Setting,Heartbeat Monitor Displaying Vital Signs and Medical Data in a Clinical Setting,"heartbeat, pulse, cardiogram, electrocardiogram, medical, healthcare, health, medicine, diagnosis, monitoring, technology, digital, screen, display, rhythm, frequency, wave, signal, graph, chart, data, analysis, science, research, equipment, device, instrument, electronic, illustration, background, blue, close-up, studio shot, grid, pattern, abstract, vital sign, cardiology, hospital, clinic, emergency, intensive care, cardiac, heart, disease, condition, wellness, prevention, innovation, modern",16,2025-03-24
229407_53f23f9f-2e65-4d46-aa5c-0ecc306c2d69.jpg,Abstract Heart with Vibrant Waves of Color for Valentine's Day and Romantic Designs,Abstract Heart with Vibrant Waves of Color for Valentine's Day and Romantic Designs,"heart, love, valentines day, romance, romantic, passion, affection, tenderness, tenderness, gentle, emotions, feeling, colorful, vibrant, bright, saturated, dynamic, energetic, art, artistic, artwork, abstract, modern, contemporary, texture, textured, background, backdrop, design, element, decorative, illustration, graphic, rendering, pattern, wavy, wave, red, pink, blue, white, gradient, smooth, blend, backdrop, template, website, presentation, invitation, card",8,2025-03-24
229408_564ff0ee-94e9-41b9-a11a-59c598b78307.jpg,Medical Consultation: Doctor Examines Patient with Stethoscope in Clinic,Medical Consultation: Doctor Examines Patient with Stethoscope in Clinic,"doctor, physician, medical professional, healthcare provider, nurse, medical assistant, colleague, coworker, healthcare, medicine, medical, clinic, hospital, examination, checkup, stethoscope, auscultation, diagnosis, consultation, conversation, communication, discuss, talking, interacting, listening, explaining, female, women, adult, young adult, white coat, scrubs, uniform, professional attire, teamwork, collaboration, support, assistance, healthcare industry, medical field, patient care, health, wellness, prevention, treatment, medical advice, trust, empathy, expertise",13,2025-03-24
229412_0d975232-617f-4444-aef6-301ca8a20653.jpg,"Green detox smoothie with lemon and ginger on a bright table in front of a window, healthy lifestyle.","Green detox smoothie with lemon and ginger on a bright table in front of a window, healthy lifestyle.","green smoothie, healthy smoothie, detox smoothie, smoothie, fresh juice, green juice, juice, detox drink, healthy drink, drink, beverage, healthy, detox, lemon, lemon slice, ginger, ginger root, fruit, citrus, citrus fruit, vegan, vegetarian, refreshment, refreshing, glass, table, window, indoor, kitchen, well-being, antioxidant, vitamins, nutrition, ingredient, food, wholesome, raw, diet, lifestyle, plant, still life, daylight, healthcare, wellness, natural, botanical, flora, spring, summer, health",7,2025-03-24
229413_99a79a9a-e84b-4ffa-8c5c-00a727d4fa2e.jpg,"Macro shot of a glass bowl full of fresh strawberries, blueberries, and raspberries","Macro shot of a glass bowl full of fresh strawberries, blueberries, and raspberries","mixed berries, berries, fresh berries, raw berries, ripe berries, berry, fresh berry, raw berry, ripe berry, strawberries, strawberry, fresh strawberries, fresh strawberry, blueberries, blueberry, fresh blueberries, fresh blueberry, raspberries, raspberry, fresh raspberries, fresh raspberry, fruit, fresh fruit, healthy, antioxidant, antioxidants, vitamin, vitamins, nutrition, red, blue, bowl, glass bowl, macro, close-up, still life, food, sweet, summer, ingredient, ingredients, delicious, tasty, refreshing, vegan, vegetarian, natural, nature, table",7,2025-03-24
229414_5fd64085-2485-44d6-be5e-5fa78231c3a5.jpg,"Cartoon Vegetables and Fruits Characters, Nutrition for Health, Healthy Eating, Gardening, Happy Food.","Cartoon Vegetables and Fruits Characters, Nutrition for Health, Healthy Eating, Gardening, Happy Food.","vegetables, fruits, healthy food, nutrition, food, health, diet, wellness, plant-based, vegan, vegetarian, vitamins, nutrients, antioxidants, fresh, raw, organic, natural, wholesome, garden, harvest, produce, agriculture, farming, farm, cartoon, character, illustration, graphic, design, art, cute, happy, cheerful, joyful, smiling, fun, playful, child, childlike, kids, animation, digital art, clip art, mascot, symbol, sign, icon, emblem",7,2025-03-24
229415_80f287e3-de22-4c31-bd0c-18ef85d05fb2.jpg,Steaming Fresh Green Leaves on a White Plate: A Culinary Still Life,Steaming Fresh Green Leaves on a White Plate: A Culinary Still Life,"fresh, freshness, leafy, leaf, leaves, steam, steaming, hot, warm, cooked, plate, white plate, bowl, white bowl, food, cuisine, culinary, ingredient, food photography, plant, herb, vegetable, produce, garden, healthy, health, wellness, vegetarian, vegan, diet, dish, macro, close-up, still life, nutrition, nutritious, organic, natural, minimal, minimalist, simple, simplicity, clean, backdrop, background, copy space, table, indoors, studio shot, presentation",7,2025-03-24
229416_5a541cae-06df-4cb2-9e6e-be61c00a21e1.jpg,Purple Berries with Dew Drops: A Close-Up of Nature's Freshness,Purple Berries with Dew Drops: A Close-Up of Nature's Freshness,"berries, berry, fruit, fresh, dew, dewdrop, water droplets, water drop, raindrop, rain, purple, violet, magenta, bush, shrub, branch, plant, flora, floral, botanical, botany, nature, natural, wild, close-up, macro, details, detailed, foliage, garden, gardening, growth, cluster, small, tiny, vibrant, color, background, moody, serene, calm, peaceful, quiet, outdoors, environment, eco, ecological, countryside, season",14,2025-03-24
229417_51c0151d-3a9a-42ed-9fd0-52782331edc9.jpg,"Sliced fresh ginger root on a wooden board, healthy ingredient for cooking and alternative medicine","Sliced fresh ginger root on a wooden board, healthy ingredient for cooking and alternative medicine","ginger, sliced ginger, fresh ginger, ginger root, root ginger, ingredient, spice, herb, food, healthy food, natural food, raw food, organic, vegan, vegetarian, diet, nutrition, wellness, alternative medicine, traditional medicine, ayurveda, asian food, asian cuisine, aromatic, pungent, flavorful, antioxidant, anti-inflammatory, medicinal, cooking, culinary, recipe, dish, cuisine, wooden, wood, wooden board, chopping board, rustic, background, still life, close-up, macro, texture, pattern, detail, surface, brown, yellow",7,2025-03-24
229418_6f2394b3-8eb4-4630-83e9-ab9768b5b9be.jpg,Bowl of Hot Chicken and Vegetable Soup Garnished with Fresh Parsley and Served Over a Rustic Wooden Table,Bowl of Hot Chicken and Vegetable Soup Garnished with Fresh Parsley and Served Over a Rustic Wooden Table,"soup, broth, stew, homemade soup, chicken soup, vegetable soup, food, healthy, cooked, meal, hot, bowl, cuisine, dish, lunch, dinner, cookery, rustic, chicken, vegetables, carrot, potato, parsley, tomato, wooden surface, window light, comfort food, flavorful, delicious, appetizing, nutritious, fresh, ingredients, culinary, traditional, simple, country style, warm, steam, table, nutrition, wholesome, homemade, gardening, wellness, orange, autumn, harvest, seasonal",7,2025-03-24
229428_b692ac6a-ba5b-415b-bccb-ddb96b5a21be.jpg,"Female Physical Therapist Examining Patient in Clinic.Rehabilitation, Healthcare and Wellness","Female Physical Therapist Examining Patient in Clinic.Rehabilitation, Healthcare and Wellness","physical therapy, physiotherapy, therapy, therapist, physical therapist, physiotherapist, patient, rehabilitation, healthcare, health, medical, medicine, treatment, recovery, wellness, exercise, bodywork, body, anatomy, muscles, skeleton, clinic, office, examination, diagnosis, support, care, touch, hands, woman, women, female, adult, young, caucasian, smiling, happy, positive, indoor, indoors, interior, human, lifestyle, well-being, medical professional, medical staff, medical office, medical care, consultation",13,2025-03-24
